species_name,alt_name,coun_iso,description,common_name,class,order,family,genus,species,subspecies,fish,fillet,bones,head,eyes,viscera,skin,dorsal,ventral,fin,roe,liver,leg,othpart,othpart_sp,lean,fatty,young,farmed,habcat,depmin,depmax,range,maxlen,lencat,a_lw,b_lw,troph,protein,fat,iron,zinc,vita,vitb12,vitd,kcal,fac_sat,fac_mon,fac_pol,fac3_pol,fac6_pol,chol,lysine,trigly,retinol,notes
Sphyraena_pinguis,,JPN/KOR,Red barracuda,Red barracuda,Actinopterygii,Perciformes,Sphyraenidae,Sphyraena,pinguis,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Pelagic-neritic,3,6,Tropical,50,Medium (30-90 cm),0.009120109,2.92,4.38,19.7,4,0.6,0.5,12,2.3,11,122,2.09,2.23,1.8,1.5,0.26,58,NA,NA,8.5,average of two from different FCTs
Spratelloides_gracilis,,JPN,Fish; blue sprat; raw,Blue Sprat,Actinopterygii,Clupeiformes,Clupeidae,Spratelloides,gracilis,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Pelagic-neritic,0,40,Tropical,12.81,Small (<30 cm),0.005128614,3.11,3.06,18.8,1.4,1.1,1.9,0,8.3,10,93,0.33,0.18,0.24,0.21,0.03,75,NA,NA,0,
Sprattus_fuegensis,,ARG,Falkland sprat; fresh; raw; meat,Falkland Sprat,Actinopterygii,Clupeiformes,Clupeidae,Sprattus,fuegensis,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Pelagic-neritic,10,NA,Subtropical,18,Small (<30 cm),0.00363,3.01,3.4,14,8.9,NA,NA,NA,NA,NA,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Sprattus_sprattus,,TUR,Sprat; wild; edible part; raw; assumed with skin,Sprat,Actinopterygii,Clupeiformes,Clupeidae,Sprattus,sprattus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Pelagic-neritic,10,150,Temperate,16,Small (<30 cm),0.00575,3.07,3,22.63,13.37,NA,NA,NA,NA,NA,NA,3.407113323,5.613166792,3.233243262,NA,NA,NA,NA,NA,NA,Chose the one with skin
Stenodus_leucichthys,,CAN,"No name, raw",Sheefish,Actinopterygii,Salmoniformes,Salmonidae,Stenodus,leucichthys,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,10,NA,Boreal,150,Medium (30-90 cm),0.00372,3.18,4.2,19,6.95,0.4,0.3,NA,NA,NA,144.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stephanolepis_cirrhifer,,JPN/KOR,Thread-sail filefish,Thread-sail filefish,Actinopterygii,Tetraodontiformes,Monacanthidae,Stephanolepis,cirrhifer,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,1,50,Temperate,30,Small (<30 cm),0.02089296,2.92,2.84,18.95,0.1,0.3,0.4,2,1.3,43,81.5,0.02,0.01,0.03,0.02,0.01,47,NA,NA,1,average of two from different FCTs
Stichaeus_grigorjewi,,KOR,Long shanny,Long shanny,Actinopterygii,Perciformes,Stichaeidae,Stichaeus,grigorjewi,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Bathydemersal,258,300,Temperate,60,Medium (30-90 cm),0.00324,3.14,4.4,19.1,1,1.2,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,9,
Strangomera_bentincki,,CHL,Araucanian herring,Araucanian herring,Actinopterygii,Clupeiformes,Clupeidae,Clupea,bentincki,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Pelagic-neritic,0,70,Subtropical,28.4,Small (<30 cm),0.00631,3.08,2.7,16.5,14.3,NA,NA,NA,NA,NA,197.9,3.33,3.12,5.47,NA,NA,NA,NA,NA,NA,
Strongylura_anastomella,,KOR,Needle fish; Gar fish; Pacific,Needle fish Gar fish Pacific,Actinopterygii,Beloniformes,Belonidae,Strongylura,anastomella,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Pelagic,NA,NA,Temperate,100,Medium (30-90 cm),0.00138,3.09,4.5,19.8,1.3,0.5,NA,NA,NA,NA,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Suggrundus_meerdervoortii, ,JPN,Fish; flathead; big-eyed flathead; raw,Big-eyed flathead,Actinopterygii,Scorpaeniformes,Platycephalidae,Suggrundus,meerdervoorti,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,NA,100,Temperate,16.4,Small (<30 cm),0.00223,3.06,3.7,17.5,0.1,0.2,0.6,2,3,11,75,0.02,0.01,0.02,0.02,0,52,NA,NA,2,
Tachysurus_fulvidraco,,JOR,Korean bullhead,Yellow catfish,Actinopterygii,Siluriformes,Bagridae,Pseudobagrus,fulvidraco,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,NA,NA,Temperate,34.5,Small (<30 cm),0.00724,3.03,3.5,15.55,5.2,0.9,NA,NA,NA,NA,115,NA,NA,NA,NA,NA,NA,NA,NA,30,"average of two from same FCT, but common names vary (scientific name same) and some nutrients highly divergent"
Takifugu_pardalis,,KOR,Panther puffer,Panther puffer,Actinopterygii,Tetraodontiformes,Tetraodontidae,Takifugu,pardalis,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,NA,NA,Temperate,30,Small (<30 cm),NA,NA,3.3,18.9,0.1,2.5,NA,NA,NA,NA,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Takifugu_poecilonotus,,KOR,Fine-patterned puffer,Fine-patterned puffer,Actinopterygii,Tetraodontiformes,Tetraodontidae,Takifugo,poecilonotus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,NA,NA,Temperate,20,Small (<30 cm),0.02512,2.89,3.2,15.9,0.5,1,NA,NA,NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,0,
Takifugu_porphyreus,,JPN/KOR,Purple puffer,Purple puffer,Actinopterygii,Tetraodontiformes,Tetraodontidae,Takifugu,porphyreus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,15,50,Temperate,52,Medium (30-90 cm),0.01548817,2.91,3.38,20.2,0.35,0.25,1.5,7,3,6,89,0.07,0.04,0.13,0.11,0.02,55,NA,NA,3.5,average of two from different FCTs
Takifugu_rubripes,,JPN/KOR,Tiger puffer,Tiger puffer,Actinopterygii,Tetraodontiformes,Tetraodontidae,Takifugu,rubripes,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,1,50,Temperate,80,Medium (30-90 cm),0.01698244,2.9,3.6,19.05,0.25,0.25,0.9,3,1.9,4,84,0.06,0.04,0.1,0.08,0.02,65,NA,NA,1.5,average of two from different FCTs
Takifugu_stictonotus,,KOR,Spotty-back puffer,Spotty-back puffer,Actinopterygii,Tetraodontiformes,Tetraodontidae,Takifugu,stictonotus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,NA,NA,Temperate,35,Small (<30 cm),0.02512,2.89,3.4,19.3,0.3,3.1,NA,NA,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,0,
Takifugu_vermicularis,,KOR,Vermiculated puffer,Purple puffer,Actinopterygii,Tetraodontiformes,Tetraodontidae,Takifugu,vermicularis,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,NA,NA,Temperate,30,Small (<30 cm),0.02512,2.89,3.3,20.25,0.3,1.2,NA,NA,NA,NA,89.5,NA,NA,NA,NA,NA,NA,NA,NA,0,
Takifugu_xanthopterus,,KOR,Yellowfin puffer,Yellowfin puffer,Actinopterygii,Tetraodontiformes,Tetraodontidae,Takifugu,xanthopterus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,NA,NA,Temperate,50,Small (<30 cm),0.02512,2.89,3.4,19.3,0.2,4.4,NA,NA,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,3,
Tanakius_kitaharae,,KOR,Willowy flounder,Willowy flounder,Actinopterygii,Perciformes,Carangidae,Tanakius,kitaharae,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,100,200,Temperate,30,Small (<30 cm),0.00724,3.04,3.2,18.3,1.3,1.9,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tenualosa_ilisha,,BGD,Hilsha; without bones; raw ,Hilsha Shad,Actinopterygii,Clupeiformes,Clupeidae,Tenualosa,ilisha,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Pelagic-neritic,NA,200,Tropical,60,Medium (30-90 cm),0.00955,3.03,2.9,18,16.8,1.3,0.54,NA,NA,NA,223,NA,NA,NA,NA,NA,NA,1621,NA,NA,
Kajikia_audax,Tetrapturus_audax,JPN/KOR,Barred marlin,Barred marlin,Actinopterygii,Perciformes,Istiophoridae,Tetrapturus,audax,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Pelagic,0,200,Subtropical,420,Large (>=90 cm),0.0055,3.15,4.5,23.1,1.8,0.6,0.6,8,4.3,12,115,0.47,0.35,0.52,0.44,0.09,46,NA,NA,8,average of two from different FCTs
Thamnaconus_modestus,,JPN/KOR,Black scraper,Black scraper,Actinopterygii,Tetraodontiformes,Monacanthidae,Thamnaconus,modestus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Reef,0,200,Tropical,36,Medium (30-90 cm),0.02089296,2.92,3.4,18.05,0.25,0.45,0.5,0,1.4,8,80,0.05,0.03,0.11,0.08,0.02,47,NA,NA,0,average of two from different FCTs
Theragra_chalcogramma,,JPN/KOR,Alaska pollack,Alaska pollack,Actinopterygii,Gadiformes,Gadidae,Theragra,chalcogramma,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Benthopelagic,183,1280,Polar,91,Medium (30-90 cm),0.006918308,3,3.57,17.45,0.5,0.85,0.5,10,2.9,0.5,78,0.04,0.04,0.09,0.08,0.01,76,NA,NA,13.5,average of two from different FCTs
Thunnus_alalunga,,JPN,Fish; tuna; albacore; raw,Albacore,Actinopterygii,Perciformes,Scombridae,Thunnus,alalunga,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Pelagic,0,600,Subtropical,155.4,Large (>=90 cm),0.01698244,2.98,4.3,26,0.7,0.9,0.5,4,2.8,7,117,0.15,0.11,0.23,0.21,0.03,49,NA,NA,4,
Thunnus_albacares,,JPN/KOR,Yellowfin tuna,Yellowfin tuna,Actinopterygii,Perciformes,Scombridae,Thunnus,albacares,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Pelagic,1,250,Tropical,265.29,Large (>=90 cm),0.0144544,3.02,4.41,24.1,0.85,1.8,0.5,2,5.8,6,110,0.08,0.05,0.11,0.08,0.03,37,NA,NA,5.5,average of two from different FCTs
Thunnus_maccoyii,,,Tuna; southern bluefin; flesh; raw,Southern Bluefin Tuna,Actinopterygii,Perciformes,Scombridae,Thunnus,maccoyii,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Pelagic,50,2743,Temperate,271.95,Large (>=90 cm),0.0128825,3.02,3.93,23.3,4.1,1.6,0.5,39,0.7,NA,132,NA,NA,NA,NA,NA,53,NA,NA,39,
Thunnus_obesus,,JPN,Fish; tuna; big-eye tuna; raw,Big-Eye Tuna,Actinopterygii,Perciformes,Scombridae,Thunnus,obesus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Pelagic,0,250,Subtropical,250,Large (>=90 cm),0.01148153,3.01,4.42,22.8,1.2,1.4,0.4,3,4.5,2,108,0.25,0.31,0.31,0.25,0.05,43,NA,NA,3,
Thunnus_thynnus,,JPN/KOR,"Bluefin tuna, raw",Bluefin tuna,Actinopterygii,Perciformes,Scombridae,Thunnus,thynnus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Pelagic,0,985,Subtropical,458,Large (>=90 cm),0.01174898,3.01,4.45,26.2,3.3,2.05,0.5,61,6.9,12,142,1.09,0.99,1.55,1.36,0.17,58,NA,NA,34.5,average of two from different FCTs
Thymallus_arcticus,,CAN,"Grayling, raw",Arctic Grayling,Actinopterygii,Salmoniformes,Salmonidae,Thymallus,arcticus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Benthopelagic,30,NA,Temperate,76,Small (<30 cm),0.00794,3.09,3.3,20,1.9,1,0.7,NA,NA,NA,96.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Thyrsites_atun,,JPN,Fish; barracouta; raw,Barracouta,Actinopterygii,Perciformes,Gempylidae,Thyrsites,atun,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Benthopelagic,0,550,Subtropical,244,Medium (30-90 cm),0.004265796,3.07,3.63,21.7,3,0.6,0.5,55,6.5,2,120,0.75,0.69,1.03,0.95,0.09,63,NA,NA,55,
Synodus_myops,Trachinocephalus_myops,KOR,Short-headed lizardfish,Snakefish,Actinopterygii,Aulopiformes,Synodontidae,Trachinocephalus,myops,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Reef,3,90,Tropical,40,Small (<30 cm),0.00275,3.39,4.4,20,1.3,0.6,NA,NA,NA,NA,97,NA,NA,NA,NA,NA,NA,NA,NA,5,
Trachipterus_ishikawae,,KOR,Liwsail ribbonfish,Slender ribbonfish,Actinopterygii,Lampriformes,Trachipteridae,Trachipterus,ishikawae,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Pelagic,0,1200,Subtropical,270,Large (>=90 cm),0.00102,3.06,3.9,18.1,0.1,0.3,NA,NA,NA,NA,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Trachurus_japonicus,,JPN/KOR,"Horse mackerel, adult",Horse mackerel,Actinopterygii,Perciformes,Carangidae,Trachurus,japonicus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,FALSE,NA,Pelagic-neritic,0,275,Tropical,50,Medium (30-90 cm),NA,NA,3.4,20.2,4.65,0.75,1.1,7,7.1,8.9,129.5,1.1,1.05,1.22,1.05,0.13,68,NA,NA,6.5,average of two from different FCTs
Trachurus_picturatus,,ARG,Blue jack mackerel; fresh; raw; meat,Bluejack Mackerel,Actinopterygii,Perciformes,Carangidae,Trachurus,picturatus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Benthopelagic,305,370,Subtropical,60,Small (<30 cm),0.00955,2.96,3.3,19,8,NA,NA,NA,NA,NA,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Trachurus_trachurus,,JPN,Fish; horse mackerel; Atlantic horse mackerel; raw,Atlantic Horse Mackerel,Actinopterygii,Perciformes,Carangidae,Trachurus,trachurus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Pelagic-neritic,0,1050,Subtropical,70,Small (<30 cm),0.008511382,2.95,3.71,19.6,9.1,1,0.9,16,8.1,8,169,2.16,3.07,1.89,1.64,0.19,78,NA,NA,16,
Tribolodon_hakonensis,,JPN/KOR,Far eastern dace,Far eastern dace,Actinopterygii,Cypriniformes,Cyprinidae,Tribolodon,hakonensis,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Benthopelagic,0,20,Temperate,50,Small (<30 cm),NA,NA,2.95,19.2,1.65,1.1,3.4,41,8.5,19,97.5,0.29,0.4,0.43,0.25,0.17,93,NA,NA,28,average of two from different FCTs
Trichiurus_lepturus,,JPN/KOR,Hair tail,Hair tail,Actinopterygii,Perciformes,Trichiuridae,Trichiurus,lepturus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Benthopelagic,0,589,Subtropical,234,Large (>=90 cm),0.000416869,3.14,4.42,17.5,14.2,0.6,0.5,52,0.9,14,207.5,5.83,7.26,3.87,3.15,0.42,72,NA,NA,36,average of two from different FCTs
Umbrina_canosai,,ARG,Argentine croaker; fresh; raw; meat,Argentine Croaker,Actinopterygii,Perciformes,Sciaenidae,Umbrina,canosai,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,NA,200,Subtropical,40,Medium (30-90 cm),0.00955,3.05,3.9,19.1,3.9,NA,NA,NA,NA,NA,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Upeneus_japonicus,,KOR,Bensasi goatfish,Bensasi goatfish,Actinopterygii,Perciformes,Mullidae,Upeneus,japonicus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Reef,20,200,Subtropical,15.7,Small (<30 cm),0.00851,3.08,3.6,7.1,19.5,1.4,NA,NA,NA,NA,248,NA,NA,NA,NA,NA,NA,NA,NA,0,
Uranoscopus_japonicus,,KOR,Stargazer,Stargazer,Actinopterygii,Perciformes,Uranoscopidae,Uranoscopus,japonicus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Bathydemersal,250,300,,18,Small (<30 cm),0.00417,3.08,4,18.2,0.5,0.7,NA,NA,NA,NA,82,NA,NA,NA,NA,NA,NA,NA,NA,3,
Urophycis_brasiliensis,,ARG,Brazilian codling; fresh; raw; meat,Brazilian Codling,Actinopterygii,Gadiformes,Phycidae,Urophycis,brasiliensis,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,24,190,Subtropical,40,Small (<30 cm),0.00501,3.12,3.8,17.6,1.2,2.1,NA,NA,NA,NA,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Verasper_variegatus,,KOR,Spotted halibut,Spotted halibut,Actinopterygii,Pleuronectiformes,Pleuronectidae,Verasper,variegatus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,NA,149,Subtropical,60,Medium (30-90 cm),0.00891,3.09,3.5,18.2,0.2,0.2,NA,NA,NA,NA,82,NA,NA,NA,NA,NA,NA,NA,NA,6,
Wallago_attu,,BGD,Boal; without bones; raw,Wallago,Actinopterygii,Siluriformes,Siluridae,Wallago,attu,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,NA,NA,Tropical,240,Medium (30-90 cm),NA,NA,3.7,15.4,2.1,0.8,0.27,1,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,1,
Xenentodon_cancila,,BGD,Silver needle fish; eyes included; raw,Freshwater Garfish,Actinopterygii,Beloniformes,Belonidae,Xenentodon,cancila,,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Pelagic-neritic,0,2,Tropical,40,Small (<30 cm),0.00105,3.14,3.9,16.6,3.1,0.8,0.94,65,NA,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,61,
Xiphias_gladius,,JPN/KOR,Sword fish,Swordfish,Actinopterygii,Perciformes,Xiphiidae,Xiphias,gladius,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Pelagic,0,800,Temperate,505.05,Large (>=90 cm),0.003801893,3.15,4.53,18.1,4.3,3.35,0.7,61,1.9,8.8,117,1.63,3.55,1.11,0.92,0.19,72,NA,NA,48.5,average of two from different FCTs
Zacco_platypus,,JPN/KOR,Common minnow,Common minnow,Actinopterygii,Cypriniformes,Cyprinidae,Zacco,platypus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Benthopelagic,NA,NA,Tropical,20,Small (<30 cm),0.01122018,3.04,3.05,18.85,4.3,1.25,2.5,10,11.3,10,120.5,1.21,1.89,1.41,0.96,0.19,91,NA,NA,18.5,average of two from different FCTs
Zalanthias_kelloggii,,KOR,Eastern flower porgy,Eastern flower porgy,Actinopterygii,Perciformes,Serranidae,Plectranthias,kelloggi,azumanus,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,60,400,Temperate,12,Small (<30 cm),0.01778,3.03,4,19,1.2,1,NA,NA,NA,NA,91,NA,NA,NA,NA,NA,NA,NA,NA,17,
Zebrias_zebra,,KOR,Striped sole,Zebra sole,Actinopterygii,Pleuronectiformes,Soleidae,Zebrias,zebra,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Reef,5,40,Tropical,19,Small (<30 cm),0.01096,3.07,3.5,18.9,1.2,1.2,NA,NA,NA,NA,91,NA,NA,NA,NA,NA,NA,NA,NA,8,
Zenopsis_nebulosa,,KOR,Mirror dory,Mirror dory,Actinopterygii,Zeiformes,Zeidae,Zenopsis,nebulosa,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Benthopelagic,30,800,,70,Medium (30-90 cm),NA,NA,4,20.3,1,0.8,NA,NA,NA,NA,95,NA,NA,NA,NA,NA,NA,NA,NA,8,
Zeus_faber,,KOR,John dory,John dory,Actinopterygii,Zeiformes,Zeidae,Zeus,faber,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Benthopelagic,5,400,Temperate,90,Medium (30-90 cm),0.0166,2.92,4.5,19.1,1.4,0.6,NA,NA,NA,NA,97,NA,NA,NA,NA,NA,NA,NA,NA,6,
Zoarces_gillii,,KOR,Blotched eelpout,Blotched eelpout,Actinopterygii,Perciformes,Zoarcidae,Zoarces,gillii,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,NA,NA,Temperate,NA,,0.00102,3.06,3.5,18.5,0.1,0.4,NA,NA,NA,NA,79,NA,NA,NA,NA,NA,NA,NA,NA,11,
